Variable	Commentaire	Date de départ	Heure de départ	Valeur
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:21,040	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	21/05/2021	11:37:21,040	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	21/05/2021	11:37:21,040	FAUX
z_bas_z_haut		21/05/2021	11:37:21,040	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	21/05/2021	11:37:21,164	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	21/05/2021	11:37:21,164	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	21/05/2021	11:37:21,164	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	21/05/2021	11:37:21,287	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	21/05/2021	11:37:21,287	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	21/05/2021	11:37:21,721	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:6	Présence d'un 6packs sur la butée de la glissière intermédiaire	21/05/2021	11:37:21,843	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:6	Présence d'un 6packs sur la butée de la glissière intermédiaire	21/05/2021	11:37:22,031	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	21/05/2021	11:37:22,420	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	21/05/2021	11:37:22,420	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		21/05/2021	11:37:22,420	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:7		21/05/2021	11:37:22,420	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	21/05/2021	11:37:24,022	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	21/05/2021	11:37:24,022	VRAI
CONVIE_conv_fin		21/05/2021	11:37:24,022	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	21/05/2021	11:37:24,515	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	21/05/2021	11:37:26,832	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:26,832	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	21/05/2021	11:37:26,832	FAUX
CONVIE_conv_fin		21/05/2021	11:37:26,832	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:26,928	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:27,049	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:27,172	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:27,296	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:27,296	FAUX
z_haut_z_bas		21/05/2021	11:37:27,296	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:28,723	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	21/05/2021	11:37:28,723	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:28,723	FAUX
z_haut_z_bas		21/05/2021	11:37:28,723	FAUX
FERMER_fermée		21/05/2021	11:37:28,723	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	21/05/2021	11:37:28,846	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	21/05/2021	11:37:28,846	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	21/05/2021	11:37:28,846	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:28,846	VRAI
FERMER_fermée		21/05/2021	11:37:28,846	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:28,970	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:29,093	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:29,218	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:29,341	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:29,467	FAUX
z_bas_z_haut		21/05/2021	11:37:29,467	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	21/05/2021	11:37:29,626	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:30,744	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:37:30,744	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:30,744	FAUX
z_bas_z_haut		21/05/2021	11:37:30,744	FAUX
YCONV_y_conv		21/05/2021	11:37:30,744	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	21/05/2021	11:37:30,869	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	21/05/2021	11:37:32,021	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:37:32,021	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:32,021	VRAI
YCONV_y_conv		21/05/2021	11:37:32,021	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:32,147	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:32,268	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:32,393	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:32,548	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:32,671	FAUX
z_haut_z_bas		21/05/2021	11:37:32,671	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:33,842	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	21/05/2021	11:37:33,842	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:33,842	FAUX
z_haut_z_bas		21/05/2021	11:37:33,842	FAUX
OUVRIR_ouvert		21/05/2021	11:37:33,842	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	21/05/2021	11:37:33,965	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	21/05/2021	11:37:34,087	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	21/05/2021	11:37:34,087	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:34,087	VRAI
OUVRIR_ouvert		21/05/2021	11:37:34,087	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:34,211	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:34,334	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:34,458	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:34,458	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:34,641	FAUX
z_bas_z_haut		21/05/2021	11:37:34,641	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:35,929	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	21/05/2021	11:37:35,929	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:35,929	FAUX
z_bas_z_haut		21/05/2021	11:37:35,929	FAUX
YSTA_y_sta		21/05/2021	11:37:35,929	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	21/05/2021	11:37:36,119	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	21/05/2021	11:37:37,225	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:37:37,225	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	21/05/2021	11:37:37,225	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		21/05/2021	11:37:37,225	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:7		21/05/2021	11:37:37,225	FAUX
YSTA_y_sta		21/05/2021	11:37:37,225	FAUX
YCONV_y_conv		21/05/2021	11:37:37,225	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	21/05/2021	11:37:37,347	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	21/05/2021	11:37:38,619	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:37:38,619	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:38,619	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:38,619	VRAI
YCONV_y_conv		21/05/2021	11:37:38,619	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:38,744	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:38,930	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:38,930	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:39,146	FAUX
z_haut_z_bas		21/05/2021	11:37:39,146	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:40,439	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	21/05/2021	11:37:40,439	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:40,439	FAUX
z_haut_z_bas		21/05/2021	11:37:40,439	FAUX
FERMER_fermée		21/05/2021	11:37:40,439	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	21/05/2021	11:37:40,563	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	21/05/2021	11:37:40,684	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	21/05/2021	11:37:40,684	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:40,684	VRAI
FERMER_fermée		21/05/2021	11:37:40,684	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:40,811	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:40,938	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:41,064	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:41,189	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:41,189	FAUX
z_bas_z_haut		21/05/2021	11:37:41,189	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:42,649	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	21/05/2021	11:37:42,649	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:42,649	FAUX
z_bas_z_haut		21/05/2021	11:37:42,649	FAUX
YSTA_y_sta		21/05/2021	11:37:42,649	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	21/05/2021	11:37:42,773	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	21/05/2021	11:37:43,823	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	21/05/2021	11:37:43,823	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	21/05/2021	11:37:43,823	VRAI
YSTA_y_sta		21/05/2021	11:37:43,823	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	21/05/2021	11:37:44,134	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	21/05/2021	11:37:44,134	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	21/05/2021	11:37:44,263	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	21/05/2021	11:37:44,263	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	21/05/2021	11:37:44,263	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	21/05/2021	11:37:44,384	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	21/05/2021	11:37:45,341	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	21/05/2021	11:37:45,341	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:45,341	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:45,465	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:45,587	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:45,709	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:45,834	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:45,959	FAUX
z_haut_z_bas		21/05/2021	11:37:45,959	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	21/05/2021	11:37:46,725	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:47,129	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	21/05/2021	11:37:47,129	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:47,129	FAUX
z_haut_z_bas		21/05/2021	11:37:47,129	FAUX
OUVRIR_ouvert		21/05/2021	11:37:47,129	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	21/05/2021	11:37:47,348	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	21/05/2021	11:37:47,471	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	21/05/2021	11:37:47,471	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:47,471	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:47,471	VRAI
OUVRIR_ouvert		21/05/2021	11:37:47,471	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:47,568	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:47,663	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:47,848	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:47,848	FAUX
z_bas_z_haut		21/05/2021	11:37:47,848	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:49,213	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:49,213	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	21/05/2021	11:37:49,213	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	21/05/2021	11:37:49,213	FAUX
z_bas_z_haut		21/05/2021	11:37:49,213	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	21/05/2021	11:37:49,335	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	21/05/2021	11:37:49,335	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	21/05/2021	11:37:49,335	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	21/05/2021	11:37:49,459	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	21/05/2021	11:37:49,459	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	21/05/2021	11:37:49,919	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:6	Présence d'un 6packs sur la butée de la glissière intermédiaire	21/05/2021	11:37:50,040	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	21/05/2021	11:37:50,628	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	21/05/2021	11:37:50,628	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		21/05/2021	11:37:50,628	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:7		21/05/2021	11:37:50,628	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	21/05/2021	11:37:52,234	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	21/05/2021	11:37:52,234	VRAI
CONVIE_conv_fin		21/05/2021	11:37:52,234	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	21/05/2021	11:37:52,736	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	21/05/2021	11:37:55,032	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:55,032	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	21/05/2021	11:37:55,032	FAUX
CONVIE_conv_fin		21/05/2021	11:37:55,032	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:55,158	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:55,281	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:55,405	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:55,525	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:55,647	FAUX
z_haut_z_bas		21/05/2021	11:37:55,647	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:56,823	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	21/05/2021	11:37:56,823	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:56,823	FAUX
z_haut_z_bas		21/05/2021	11:37:56,823	FAUX
FERMER_fermée		21/05/2021	11:37:56,823	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	21/05/2021	11:37:56,946	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	21/05/2021	11:37:57,073	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	21/05/2021	11:37:57,073	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:57,073	VRAI
FERMER_fermée		21/05/2021	11:37:57,073	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:57,196	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:57,320	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:37:57,445	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:37:57,568	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:37:57,693	FAUX
z_bas_z_haut		21/05/2021	11:37:57,693	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	21/05/2021	11:37:57,849	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:37:58,925	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:37:58,925	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:37:58,925	FAUX
z_bas_z_haut		21/05/2021	11:37:58,925	FAUX
YCONV_y_conv		21/05/2021	11:37:58,925	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	21/05/2021	11:37:59,171	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	21/05/2021	11:38:00,223	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:38:00,223	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:38:00,223	VRAI
YCONV_y_conv		21/05/2021	11:38:00,223	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:38:00,344	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:38:00,464	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:38:00,592	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:38:00,718	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:38:00,843	FAUX
z_haut_z_bas		21/05/2021	11:38:00,843	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:38:02,126	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	21/05/2021	11:38:02,126	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:38:02,126	FAUX
z_haut_z_bas		21/05/2021	11:38:02,126	FAUX
OUVRIR_ouvert		21/05/2021	11:38:02,126	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	21/05/2021	11:38:02,331	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	21/05/2021	11:38:02,453	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	21/05/2021	11:38:02,453	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:38:02,453	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:38:02,453	VRAI
OUVRIR_ouvert		21/05/2021	11:38:02,453	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:38:02,574	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	21/05/2021	11:38:02,727	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	21/05/2021	11:38:02,848	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	21/05/2021	11:38:02,848	FAUX
z_bas_z_haut		21/05/2021	11:38:02,848	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	21/05/2021	11:38:04,231	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	21/05/2021	11:38:04,231	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	21/05/2021	11:38:04,231	FAUX
z_bas_z_haut		21/05/2021	11:38:04,231	FAUX
YSTA_y_sta		21/05/2021	11:38:04,231	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	21/05/2021	11:38:04,358	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	21/05/2021	11:38:05,621	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	21/05/2021	11:38:05,621	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	21/05/2021	11:38:05,621	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		21/05/2021	11:38:05,621	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:7		21/05/2021	11:38:05,621	FAUX
YSTA_y_sta		21/05/2021	11:38:05,621	FAUX
