Variable	Commentaire	Date de départ	Heure de départ	Valeur
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:33,665	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:33,685	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:33,685	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,685	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:33,687	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:33,707	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:33,707	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	20/05/2021	00:09:33,707	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	20/05/2021	00:09:33,711	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	20/05/2021	00:09:33,711	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	20/05/2021	00:09:33,714	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	20/05/2021	00:09:33,714	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:33,714	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:33,716	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	20/05/2021	00:09:33,731	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:33,731	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:33,731	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,733	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:33,735	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,737	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:33,738	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:33,740	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	20/05/2021	00:09:33,756	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:33,762	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:33,762	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:33,762	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:33,765	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:33,767	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:33,767	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:33,767	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,769	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:33,771	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:33,773	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:33,775	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:33,775	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:33,797	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,797	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	20/05/2021	00:09:33,797	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	20/05/2021	00:09:33,797	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	20/05/2021	00:09:33,799	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	20/05/2021	00:09:33,799	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	20/05/2021	00:09:33,799	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	20/05/2021	00:09:33,801	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:33,801	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	20/05/2021	00:09:33,809	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:6	Présence d'un 6packs sur la butée de la glissière intermédiaire	20/05/2021	00:09:33,811	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:33,819	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:33,819	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:33,819	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:33,819	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:33,867	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:33,936	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:33,936	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:33,946	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:33,982	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:33,982	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:33,982	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,984	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:33,986	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:33,988	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:33,990	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:33,992	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,014	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:34,014	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,014	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:34,016	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:34,018	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:34,018	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,018	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,020	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,022	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,024	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,026	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,028	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:34,029	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,049	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:34,049	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,049	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:34,051	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:34,071	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:34,071	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,071	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,073	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,074	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,076	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,078	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,080	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,102	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:34,102	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,102	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:34,106	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:34,109	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:34,109	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,109	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,109	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,111	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,113	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,115	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,117	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,139	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:34,139	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,139	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:34,141	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:34,160	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:34,160	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:34,160	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:34,160	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:34,160	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:34,162	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:34,182	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:34,182	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,182	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,185	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,187	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,189	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,191	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,192	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,214	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:34,214	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,214	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:34,216	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:34,217	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:34,217	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,217	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,220	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,222	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,224	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,226	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,228	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,249	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:34,249	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,249	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:34,251	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:34,270	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:34,270	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:3	Sortir la butée de la glissière externe	20/05/2021	00:09:34,270	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:0	butée de la glisssière externe sortie	20/05/2021	00:09:34,274	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:34,274	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:34,276	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:3	Pince en position glissière externe sur l'axe X.	20/05/2021	00:09:34,309	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:34,309	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,309	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,311	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,313	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,315	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,317	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,319	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:6	Glissière externe pleine	20/05/2021	00:09:34,333	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,341	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:34,341	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,341	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:34,343	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:34,345	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:34,345	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,345	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,347	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,348	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,351	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,353	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,355	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,376	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:34,376	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,376	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:3	Sortir la butée de la glissière externe	20/05/2021	00:09:34,376	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:3	Pince en position glissière externe sur l'axe X.	20/05/2021	00:09:34,378	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:0	butée de la glisssière externe sortie	20/05/2021	00:09:34,378	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:6	Glissière externe pleine	20/05/2021	00:09:34,388	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:34,390	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:34,411	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:34,411	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:34,411	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:34,411	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:6	Présence d'un 6packs sur la butée de la glissière intermédiaire	20/05/2021	00:09:34,459	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:34,504	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:34,562	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:34,562	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:34,572	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:34,609	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,609	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:34,609	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,611	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,613	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,615	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,617	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,619	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,641	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:34,641	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,641	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:34,644	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:34,646	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:34,646	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,646	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,648	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,650	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,652	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,654	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,656	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:34,658	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,677	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:34,677	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,677	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:34,679	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:34,699	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:34,699	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,699	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,701	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,703	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,705	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,707	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,709	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,731	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:34,731	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,731	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:34,734	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:34,736	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:34,736	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,736	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,738	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,741	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:34,743	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:34,745	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:34,745	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:34,767	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:34,767	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:34,767	FAUX
